date,time,solar generation
2018-04-17,17,2.41
2018-04-17,18,0.6
2018-04-17,19,0.08
2018-04-17,20,0.02
2018-04-17,21,   
2018-04-17,22,   
2018-04-17,23,   
2018-04-18,0,   
2018-04-18,1,   
2018-04-18,2,   
2018-04-18,3,   
2018-04-18,4,   
2018-04-18,5,   
2018-04-18,6,0.27
2018-04-18,7,1.66
2018-04-18,8,4.02
2018-04-18,9,6.2
2018-04-18,10,7.59
2018-04-18,11,8.49
2018-04-18,12,8.9
2018-04-18,13,8.7
2018-04-18,14,7.94
2018-04-18,15,6.52
2018-04-18,16,4.67
2018-04-18,17,2.3
2018-04-18,18,0.54
2018-04-18,19,0.08
2018-04-18,20,0.02
2018-04-18,21,   
2018-04-18,22,   
2018-04-18,23,   
2018-04-19,0,   
2018-04-19,1,   
2018-04-19,2,   
2018-04-19,3,   
2018-04-19,4,   
2018-04-19,5,   
2018-04-19,6,0.28
2018-04-19,7,1.59
2018-04-19,8,3.73
2018-04-19,9,5.65
2018-04-19,10,6.96
2018-04-19,11,7.74
2018-04-19,12,8.14
2018-04-19,13,7.9
2018-04-19,14,7.16
2018-04-19,15,5.84
2018-04-19,16,3.97
2018-04-19,17,1.91
2018-04-19,18,0.47
2018-04-19,19,0.08
2018-04-19,20,0.02
2018-04-19,21,   
2018-04-19,22,   
2018-04-19,23,   
2018-04-20,0,   
2018-04-20,1,   
2018-04-20,2,   
2018-04-20,3,   
2018-04-20,4,   
2018-04-20,5,   
2018-04-20,6,0.27
2018-04-20,7,1.45
2018-04-20,8,3.45
2018-04-20,9,5.46
2018-04-20,10,6.86
2018-04-20,11,7.76
2018-04-20,12,8.04
2018-04-20,13,7.81
2018-04-20,14,7.15
2018-04-20,15,5.87
2018-04-20,16,4.02
2018-04-20,17,2.03
2018-04-20,18,0.53
2018-04-20,19,0.08
2018-04-20,20,0.02
2018-04-20,21,   
2018-04-20,22,   
2018-04-20,23,   
2018-04-21,0,   
2018-04-21,1,   
2018-04-21,2,   
2018-04-21,3,   
2018-04-21,4,   
2018-04-21,5,   
2018-04-21,6,0.31
2018-04-21,7,1.75
2018-04-21,8,3.97
2018-04-21,9,5.93
2018-04-21,10,7.42
2018-04-21,11,8.25
2018-04-21,12,8.57
2018-04-21,13,8.67
2018-04-21,14,8.17
2018-04-21,15,6.89
2018-04-21,16,4.91
2018-04-21,17,2.43
2018-04-21,18,0.69
2018-04-21,19,0.08
2018-04-21,20,0.02
2018-04-21,21,   
2018-04-21,22,   
2018-04-21,23,   
2018-04-22,0,   
2018-04-22,1,   
2018-04-22,2,   
2018-04-22,3,   
2018-04-22,4,   
2018-04-22,5,   
2018-04-22,6,0.16
2018-04-22,7,0.56
2018-04-22,8,1.03
2018-04-22,9,0.86
2018-04-22,10,1.95
2018-04-22,11,2.32
2018-04-22,12,3.17
2018-04-22,13,2.2
2018-04-22,14,1.47
2018-04-22,15,1.19
2018-04-22,16,0.52
2018-04-22,17,0.22
2018-04-22,18,0.03
2018-04-22,19,   
2018-04-22,20,   
2018-04-22,21,   
2018-04-22,22,   
2018-04-22,23,   
2018-04-23,0,   
2018-04-23,1,   
2018-04-23,2,   
2018-04-23,3,   
2018-04-23,4,   
2018-04-23,5,   
2018-04-23,6,0
2018-04-23,7,0.01
2018-04-23,8,0.06
2018-04-23,9,0.34
2018-04-23,10,0.64
2018-04-23,11,0.94
2018-04-23,12,1.01
2018-04-23,13,1.04
2018-04-23,14,0.89
2018-04-23,15,0.59
2018-04-23,16,0.26
2018-04-23,17,0.11
2018-04-23,18,0.03
2018-04-23,19,   
2018-04-23,20,   
2018-04-23,21,   
2018-04-23,22,   
2018-04-23,23,   
2018-04-24,0,   
2018-04-24,1,   
2018-04-24,2,   
2018-04-24,3,   
2018-04-24,4,   
2018-04-24,5,   
2018-04-24,6,0.04
2018-04-24,7,0.56
2018-04-24,8,1.44
2018-04-24,9,1.83
2018-04-24,10,2.61
2018-04-24,11,3.16
2018-04-24,12,3.52
2018-04-24,13,2.75
2018-04-24,14,2.46
2018-04-24,15,1.82
2018-04-24,16,2.09
2018-04-24,17,1.17
2018-04-24,18,0.26
2018-04-24,19,   
2018-04-24,20,   
2018-04-24,21,   
2018-04-24,22,   
2018-04-24,23,   
2018-04-25,0,   
2018-04-25,1,   
2018-04-25,2,   
2018-04-25,3,   
2018-04-25,4,   
2018-04-25,5,0
2018-04-25,6,0.4
2018-04-25,7,1.91
2018-04-25,8,4.14
2018-04-25,9,6.1
2018-04-25,10,7.49
2018-04-25,11,8.37
2018-04-25,12,8.71
2018-04-25,13,8.51
2018-04-25,14,7.76
2018-04-25,15,6.48
2018-04-25,16,4.56
2018-04-25,17,2.32
2018-04-25,18,0.58
2018-04-25,19,0.01
2018-04-25,20,   
2018-04-25,21,   
2018-04-25,22,   
2018-04-25,23,   
2018-04-26,0,   
2018-04-26,1,   
2018-04-26,2,   
2018-04-26,3,   
2018-04-26,4,   
2018-04-26,5,0.01
2018-04-26,6,0.53
2018-04-26,7,1.38
2018-04-26,8,3.46
2018-04-26,9,5.99
2018-04-26,10,6.1
2018-04-26,11,7.01
2018-04-26,12,7.56
2018-04-26,13,7.82
2018-04-26,14,6.95
2018-04-26,15,5.5
2018-04-26,16,4.16
2018-04-26,17,1.92
2018-04-26,18,0.53
2018-04-26,19,0.01
2018-04-26,20,   
2018-04-26,21,   
2018-04-26,22,   
2018-04-26,23,   
2018-04-27,0,   
2018-04-27,1,   
2018-04-27,2,   
2018-04-27,3,   
2018-04-27,4,   
2018-04-27,5,0
2018-04-27,6,0.32
2018-04-27,7,1.57
2018-04-27,8,3.34
2018-04-27,9,5.22
2018-04-27,10,6.89
2018-04-27,11,7.89
2018-04-27,12,8.21
2018-04-27,13,8.03
2018-04-27,14,7.25
2018-04-27,15,5.91
2018-04-27,16,4.12
2018-04-27,17,2.08
2018-04-27,18,0.6
2018-04-27,19,0.09
2018-04-27,20,0.02
2018-04-27,21,   
2018-04-27,22,   
2018-04-27,23,   
2018-04-28,0,   
2018-04-28,1,   
2018-04-28,2,   
2018-04-28,3,   
2018-04-28,4,   
2018-04-28,5,0
2018-04-28,6,0.42
2018-04-28,7,1.78
2018-04-28,8,3.94
2018-04-28,9,6.06
2018-04-28,10,7.61
2018-04-28,11,8.47
2018-04-28,12,8.93
2018-04-28,13,8.77
2018-04-28,14,8.07
2018-04-28,15,6.89
2018-04-28,16,5.07
2018-04-28,17,2.66
2018-04-28,18,0.72
2018-04-28,19,0.09
2018-04-28,20,0.02
2018-04-28,21,   
2018-04-28,22,   
2018-04-28,23,   
2018-04-29,0,   
2018-04-29,1,   
2018-04-29,2,   
2018-04-29,3,   
2018-04-29,4,   
2018-04-29,5,0
2018-04-29,6,0.43
2018-04-29,7,1.75
2018-04-29,8,3.88
2018-04-29,9,6.02
2018-04-29,10,7.46
2018-04-29,11,7.65
2018-04-29,12,8.36
2018-04-29,13,7.73
2018-04-29,14,7.6
2018-04-29,15,6.26
2018-04-29,16,4.41
2018-04-29,17,2.25
2018-04-29,18,0.45
2018-04-29,19,0.09
2018-04-29,20,0.02
2018-04-29,21,   
2018-04-29,22,   
2018-04-29,23,   
2018-04-30,0,   
2018-04-30,1,   
2018-04-30,2,   
2018-04-30,3,   
2018-04-30,4,   
2018-04-30,5,   
2018-04-30,6,0.12
2018-04-30,7,0.71
2018-04-30,8,2.58
2018-04-30,9,5.08
2018-04-30,10,5.66
2018-04-30,11,6.23
2018-04-30,12,7.81
2018-04-30,13,7.58
2018-04-30,14,6.72
2018-04-30,15,5.52
2018-04-30,16,3.78
2018-04-30,17,2.07
2018-04-30,18,0.63
2018-04-30,19,0.09
2018-04-30,20,0.01
2018-04-30,21,   
2018-04-30,22,   
2018-04-30,23,   
2018-05-01,0,   
2018-05-01,1,   
2018-05-01,2,   
2018-05-01,3,   
2018-05-01,4,   
2018-05-01,5,   
2018-05-01,6,0.31
2018-05-01,7,1.17
2018-05-01,8,3.01
2018-05-01,9,4.55
2018-05-01,10,3.42
2018-05-01,11,3.25
2018-05-01,12,4.59
2018-05-01,13,5.13
2018-05-01,14,3.47
2018-05-01,15,2.29
2018-05-01,16,1.25
2018-05-01,17,0.68
2018-05-01,18,0.41
2018-05-01,19,0
2018-05-01,20,   
2018-05-01,21,   
2018-05-01,22,   
2018-05-01,23,   
2018-05-02,0,   
2018-05-02,1,   
2018-05-02,2,   
2018-05-02,3,   
2018-05-02,4,   
2018-05-02,5,   
2018-05-02,6,0.02
2018-05-02,7,0.11
2018-05-02,8,0.53
2018-05-02,9,1.04
2018-05-02,10,1.27
2018-05-02,11,0.58
2018-05-02,12,0.81
2018-05-02,13,1.37
2018-05-02,14,0.91
2018-05-02,15,0.45
2018-05-02,16,0.93
2018-05-02,17,0.24
2018-05-02,18,0
2018-05-02,19,   
2018-05-02,20,   
2018-05-02,21,   
2018-05-02,22,   
2018-05-02,23,   
2018-05-03,0,   
2018-05-03,1,   
2018-05-03,2,   
2018-05-03,3,   
2018-05-03,4,   
2018-05-03,5,0.01
2018-05-03,6,0.4
2018-05-03,7,1.74
2018-05-03,8,4.04
2018-05-03,9,4.55
2018-05-03,10,3.01
2018-05-03,11,5.72
2018-05-03,12,4.48
2018-05-03,13,3.44
2018-05-03,14,2.01
2018-05-03,15,2.92
2018-05-03,16,2.35
2018-05-03,17,1.88
2018-05-03,18,0.8
2018-05-03,19,0.04
2018-05-03,20,   
2018-05-03,21,   
2018-05-03,22,   
2018-05-03,23,   
2018-05-04,0,   
2018-05-04,1,   
2018-05-04,2,   
2018-05-04,3,   
2018-05-04,4,   
2018-05-04,5,0
2018-05-04,6,0.4
2018-05-04,7,2.05
2018-05-04,8,4.49
2018-05-04,9,6.63
2018-05-04,10,8.11
2018-05-04,11,9.04
2018-05-04,12,9.37
2018-05-04,13,9.18
2018-05-04,14,8.46
2018-05-04,15,7.06
2018-05-04,16,5.21
2018-05-04,17,2.74
2018-05-04,18,0.72
2018-05-04,19,0.09
2018-05-04,20,0.02
2018-05-04,21,   
2018-05-04,22,   
2018-05-04,23,   
2018-05-05,0,   
2018-05-05,1,   
2018-05-05,2,   
2018-05-05,3,   
2018-05-05,4,   
2018-05-05,5,0.01
2018-05-05,6,0.51
2018-05-05,7,1.92
2018-05-05,8,3.88
2018-05-05,9,5.84
2018-05-05,10,6.93
2018-05-05,11,7.34
2018-05-05,12,7.16
2018-05-05,13,6.61
2018-05-05,14,6.59
2018-05-05,15,3.96
2018-05-05,16,4.29
2018-05-05,17,2.07
2018-05-05,18,0.64
2018-05-05,19,0.08
2018-05-05,20,0
2018-05-05,21,   
2018-05-05,22,   
2018-05-05,23,   
2018-05-06,0,   
2018-05-06,1,   
2018-05-06,2,   
2018-05-06,3,   
2018-05-06,4,   
2018-05-06,5,   
2018-05-06,6,0.04
2018-05-06,7,0.22
2018-05-06,8,0.58
2018-05-06,9,0.99
2018-05-06,10,1.14
2018-05-06,11,1.46
2018-05-06,12,2.5
2018-05-06,13,2.84
2018-05-06,14,3.07
2018-05-06,15,4.54
2018-05-06,16,3.65
2018-05-06,17,1.83
2018-05-06,18,0.62
2018-05-06,19,0.02
2018-05-06,20,   
2018-05-06,21,   
2018-05-06,22,   
2018-05-06,23,   
2018-05-07,0,   
2018-05-07,1,   
2018-05-07,2,   
2018-05-07,3,   
2018-05-07,4,   
2018-05-07,5,0
2018-05-07,6,0.23
2018-05-07,7,0.79
2018-05-07,8,1.63
2018-05-07,9,3
2018-05-07,10,5.47
2018-05-07,11,7.6
2018-05-07,12,6.57
2018-05-07,13,5.93
2018-05-07,14,5.04
2018-05-07,15,3.29
2018-05-07,16,3.92
2018-05-07,17,2.64
2018-05-07,18,0.79
2018-05-07,19,0.07
2018-05-07,20,   
2018-05-07,21,   
2018-05-07,22,   
2018-05-07,23,   
2018-05-08,0,   
2018-05-08,1,   
2018-05-08,2,   
2018-05-08,3,   
2018-05-08,4,   
2018-05-08,5,0.01
2018-05-08,6,0.55
2018-05-08,7,2.18
2018-05-08,8,4.34
2018-05-08,9,6.34
2018-05-08,10,7.97
2018-05-08,11,8.79
2018-05-08,12,7.69
2018-05-08,13,6.67
2018-05-08,14,6.63
2018-05-08,15,5.01
2018-05-08,16,2.15
2018-05-08,17,1.79
2018-05-08,18,0.74
2018-05-08,19,0.11
2018-05-08,20,0.02
2018-05-08,21,   
2018-05-08,22,   
2018-05-08,23,   
2018-05-09,0,   
2018-05-09,1,   
2018-05-09,2,   
2018-05-09,3,   
2018-05-09,4,   
2018-05-09,5,0.02
2018-05-09,6,0.55
2018-05-09,7,2.15
2018-05-09,8,4.5
2018-05-09,9,6.55
2018-05-09,10,7.94
2018-05-09,11,8.68
2018-05-09,12,8.92
2018-05-09,13,8.72
2018-05-09,14,7.97
2018-05-09,15,6.44
2018-05-09,16,4.61
2018-05-09,17,2.34
2018-05-09,18,0.79
2018-05-09,19,0.11
2018-05-09,20,0.02
2018-05-09,21,   
2018-05-09,22,   
2018-05-09,23,   
2018-05-10,0,   
2018-05-10,1,   
2018-05-10,2,   
2018-05-10,3,   
2018-05-10,4,   
2018-05-10,5,0.02
2018-05-10,6,0.57
2018-05-10,7,2.06
2018-05-10,8,4.23
2018-05-10,9,6.24
2018-05-10,10,6.9
2018-05-10,11,6.61
2018-05-10,12,8.14
2018-05-10,13,8.62
2018-05-10,14,7.91
2018-05-10,15,6.77
2018-05-10,16,4.89
2018-05-10,17,2.6
2018-05-10,18,0.81
2018-05-10,19,0.12
2018-05-10,20,0.02
2018-05-10,21,   
2018-05-10,22,   
2018-05-10,23,   
2018-05-11,0,   
2018-05-11,1,   
2018-05-11,2,   
2018-05-11,3,   
2018-05-11,4,   
2018-05-11,5,0
2018-05-11,6,0.16
2018-05-11,7,0.61
2018-05-11,8,1.7
2018-05-11,9,4.38
2018-05-11,10,6.84
2018-05-11,11,7.94
2018-05-11,12,8.07
2018-05-11,13,7.09
2018-05-11,14,5.57
2018-05-11,15,2.8
2018-05-11,16,2.25
2018-05-11,17,1.14
2018-05-11,18,0.2
2018-05-11,19,0.08
2018-05-11,20,0.02
2018-05-11,21,   
2018-05-11,22,   
2018-05-11,23,   
2018-05-12,0,   
2018-05-12,1,   
2018-05-12,2,   
2018-05-12,3,   
2018-05-12,4,   
2018-05-12,5,   
2018-05-12,6,0.04
2018-05-12,7,0.16
2018-05-12,8,0.37
2018-05-12,9,0.43
2018-05-12,10,0.5
2018-05-12,11,0.44
2018-05-12,12,0.62
2018-05-12,13,0.63
2018-05-12,14,0.42
2018-05-12,15,0.31
2018-05-12,16,0.13
2018-05-12,17,0.03
2018-05-12,18,0
2018-05-12,19,   
2018-05-12,20,   
2018-05-12,21,   
2018-05-12,22,   
2018-05-12,23,   
2018-05-13,0,   
2018-05-13,1,   
2018-05-13,2,   
2018-05-13,3,   
2018-05-13,4,   
2018-05-13,5,0
2018-05-13,6,0.24
2018-05-13,7,0.73
2018-05-13,8,1.77
2018-05-13,9,1.86
2018-05-13,10,4.94
2018-05-13,11,5.9
2018-05-13,12,6.2
2018-05-13,13,4.86
2018-05-13,14,5.33
2018-05-13,15,5.89
2018-05-13,16,4.24
2018-05-13,17,2.43
2018-05-13,18,0.82
2018-05-13,19,0.1
2018-05-13,20,   
2018-05-13,21,   
2018-05-13,22,   
2018-05-13,23,   
2018-05-14,0,   
2018-05-14,1,   
2018-05-14,2,   
2018-05-14,3,   
2018-05-14,4,   
2018-05-14,5,0.01
2018-05-14,6,0.29
2018-05-14,7,0.99
2018-05-14,8,2.28
2018-05-14,9,3.79
2018-05-14,10,4.8
2018-05-14,11,6.24
2018-05-14,12,7.57
2018-05-14,13,7.19
2018-05-14,14,6.46
2018-05-14,15,4.76
2018-05-14,16,3.81
2018-05-14,17,2.13
2018-05-14,18,0.79
2018-05-14,19,0.11
2018-05-14,20,0
2018-05-14,21,   
2018-05-14,22,   
2018-05-14,23,   
2018-05-15,0,   
2018-05-15,1,   
2018-05-15,2,   
2018-05-15,3,   
2018-05-15,4,   
2018-05-15,5,0.02
2018-05-15,6,0.64
2018-05-15,7,2.02
2018-05-15,8,3.98
2018-05-15,9,5.56
2018-05-15,10,6.72
2018-05-15,11,7.58
2018-05-15,12,8.15
2018-05-15,13,7.55
2018-05-15,14,5.7
2018-05-15,15,4.03
2018-05-15,16,2.77
2018-05-15,17,1.03
2018-05-15,18,0.27
2018-05-15,19,0.08
2018-05-15,20,0
2018-05-15,21,   
2018-05-15,22,   
2018-05-15,23,   
2018-05-16,0,   
2018-05-16,1,   
2018-05-16,2,   
2018-05-16,3,   
2018-05-16,4,   
2018-05-16,5,   
2018-05-16,6,0
2018-05-16,7,0.04
2018-05-16,8,0.04
2018-05-16,9,0.19
2018-05-16,10,0.5
2018-05-16,11,0.47
2018-05-16,12,0.05
2018-05-16,13,0.57
2018-05-16,14,0.58
2018-05-16,15,0.3
2018-05-16,16,0.32
2018-05-16,17,0.19
2018-05-16,18,0.01
2018-05-16,19,   
2018-05-16,20,   
2018-05-16,21,   
2018-05-16,22,   
2018-05-16,23,   
2018-05-17,0,   
2018-05-17,1,   
2018-05-17,2,   
2018-05-17,3,   
2018-05-17,4,   
2018-05-17,5,   
2018-05-17,6,0
2018-05-17,7,0.09
2018-05-17,8,0.12
2018-05-17,9,0.36
2018-05-17,10,0.98
2018-05-17,11,2.52
2018-05-17,12,3.66
2018-05-17,13,1.51
2018-05-17,14,0.27
2018-05-17,15,0.46
2018-05-17,16,0.22
2018-05-17,17,0.08
2018-05-17,18,0
2018-05-17,19,   
2018-05-17,20,   
2018-05-17,21,   
2018-05-17,22,   
2018-05-17,23,   
2018-05-18,0,   
2018-05-18,1,   
2018-05-18,2,   
2018-05-18,3,   
2018-05-18,4,   
2018-05-18,5,   
2018-05-18,6,0.01
2018-05-18,7,0.13
2018-05-18,8,0.4
2018-05-18,9,1.13
2018-05-18,10,0.84
2018-05-18,11,0.85
2018-05-18,12,1.24
2018-05-18,13,1.61
2018-05-18,14,1.27
2018-05-18,15,2.08
2018-05-18,16,1.86
2018-05-18,17,1.86
2018-05-18,18,0.79
2018-05-18,19,0.05
2018-05-18,20,   
2018-05-18,21,   
2018-05-18,22,   
2018-05-18,23,   
2018-05-19,0,   
2018-05-19,1,   
2018-05-19,2,   
2018-05-19,3,   
2018-05-19,4,   
2018-05-19,5,0.03
2018-05-19,6,0.57
2018-05-19,7,2.34
2018-05-19,8,4.82
2018-05-19,9,6.86
2018-05-19,10,8.31
2018-05-19,11,9.1
2018-05-19,12,9.25
2018-05-19,13,9.03
2018-05-19,14,8.27
2018-05-19,15,6.91
2018-05-19,16,5.17
2018-05-19,17,2.85
2018-05-19,18,0.81
2018-05-19,19,0.06
2018-05-19,20,   
2018-05-19,21,   
2018-05-19,22,   
2018-05-19,23,   
2018-05-20,0,   
2018-05-20,1,   
2018-05-20,2,   
2018-05-20,3,   
2018-05-20,4,   
2018-05-20,5,0.05
2018-05-20,6,0.64
2018-05-20,7,1.94
2018-05-20,8,2.81
2018-05-20,9,2.7
2018-05-20,10,4.75
2018-05-20,11,2.91
2018-05-20,12,3.69
2018-05-20,13,2.98
2018-05-20,14,3.34
2018-05-20,15,4.41
2018-05-20,16,4.92
2018-05-20,17,2.98
2018-05-20,18,0.83
2018-05-20,19,0.05
2018-05-20,20,   
2018-05-20,21,   
2018-05-20,22,   
2018-05-20,23,   
2018-05-21,0,   
2018-05-21,1,   
2018-05-21,2,   
2018-05-21,3,   
2018-05-21,4,   
2018-05-21,5,0.03
2018-05-21,6,0.59
2018-05-21,7,2.36
2018-05-21,8,4.8
2018-05-21,9,6.9
2018-05-21,10,8.21
2018-05-21,11,8.85
2018-05-21,12,8.68
2018-05-21,13,8.24
2018-05-21,14,6.21
2018-05-21,15,3.41
2018-05-21,16,2.26
2018-05-21,17,1.95
2018-05-21,18,0.85
2018-05-21,19,0.15
2018-05-21,20,0.02
2018-05-21,21,   
2018-05-21,22,   
2018-05-21,23,   
2018-05-22,0,   
2018-05-22,1,   
2018-05-22,2,   
2018-05-22,3,   
2018-05-22,4,   
2018-05-22,5,0.07
2018-05-22,6,0.65
2018-05-22,7,2.14
2018-05-22,8,3.16
2018-05-22,9,3.59
2018-05-22,10,5.35
2018-05-22,11,4.32
2018-05-22,12,3.81
2018-05-22,13,3.13
2018-05-22,14,1.02
2018-05-22,15,1.15
2018-05-22,16,0.85
2018-05-22,17,0.4
2018-05-22,18,0.12
2018-05-22,19,0
2018-05-22,20,   
2018-05-22,21,   
2018-05-22,22,   
2018-05-22,23,   
2018-05-23,0,   
2018-05-23,1,   
2018-05-23,2,   
2018-05-23,3,   
2018-05-23,4,   
2018-05-23,5,0.04
2018-05-23,6,0.69
2018-05-23,7,2.32
2018-05-23,8,4.68
2018-05-23,9,6.69
2018-05-23,10,8.07
2018-05-23,11,8.88
2018-05-23,12,9.23
2018-05-23,13,8.99
2018-05-23,14,8.33
2018-05-23,15,7.08
2018-05-23,16,5.23
2018-05-23,17,2.88
2018-05-23,18,0.95
2018-05-23,19,0.16
2018-05-23,20,0.02
2018-05-23,21,   
2018-05-23,22,   
2018-05-23,23,   
2018-05-24,0,   
2018-05-24,1,   
2018-05-24,2,   
2018-05-24,3,   
2018-05-24,4,   
2018-05-24,5,0.05
2018-05-24,6,0.69
2018-05-24,7,2.14
2018-05-24,8,4.28
2018-05-24,9,6.21
2018-05-24,10,7.52
2018-05-24,11,8.33
2018-05-24,12,8.63
2018-05-24,13,8.49
2018-05-24,14,7.85
2018-05-24,15,6.61
2018-05-24,16,4.79
2018-05-24,17,2.73
2018-05-24,18,0.87
2018-05-24,19,0.18
2018-05-24,20,0.01
2018-05-24,21,   
2018-05-24,22,   
2018-05-24,23,   
2018-05-25,0,   
2018-05-25,1,   
2018-05-25,2,   
2018-05-25,3,   
2018-05-25,4,   
2018-05-25,5,0.06
2018-05-25,6,0.64
2018-05-25,7,2.27
2018-05-25,8,4.5
2018-05-25,9,6.36
2018-05-25,10,7.52
2018-05-25,11,8.28
2018-05-25,12,8.47
2018-05-25,13,7.73
2018-05-25,14,6.02
2018-05-25,15,4.84
2018-05-25,16,3.54
2018-05-25,17,2.7
2018-05-25,18,1.11
2018-05-25,19,0.22
2018-05-25,20,0.02
2018-05-25,21,   
2018-05-25,22,   
2018-05-25,23,   
2018-05-26,0,   
2018-05-26,1,   
2018-05-26,2,   
2018-05-26,3,   
2018-05-26,4,   
2018-05-26,5,0.05
2018-05-26,6,0.65
2018-05-26,7,2.16
2018-05-26,8,4.31
2018-05-26,9,6.17
2018-05-26,10,7.4
2018-05-26,11,8.06
2018-05-26,12,8.35
2018-05-26,13,8.06
2018-05-26,14,7.36
2018-05-26,15,6.2
2018-05-26,16,4.5
2018-05-26,17,2.67
2018-05-26,18,0.97
2018-05-26,19,0.16
2018-05-26,20,0.02
2018-05-26,21,   
2018-05-26,22,   
2018-05-26,23,   
2018-05-27,0,   
2018-05-27,1,   
2018-05-27,2,   
2018-05-27,3,   
2018-05-27,4,   
2018-05-27,5,0.03
2018-05-27,6,0.68
2018-05-27,7,1.72
2018-05-27,8,2.64
2018-05-27,9,4.53
2018-05-27,10,4.22
2018-05-27,11,4.76
2018-05-27,12,6.21
2018-05-27,13,5.96
2018-05-27,14,4.96
2018-05-27,15,3.65
2018-05-27,16,2.75
2018-05-27,17,2.2
2018-05-27,18,0.76
2018-05-27,19,0.16
2018-05-27,20,   
2018-05-27,21,   
2018-05-27,22,   
2018-05-27,23,   
2018-05-28,0,   
2018-05-28,1,   
2018-05-28,2,   
2018-05-28,3,   
2018-05-28,4,   
2018-05-28,5,0.06
2018-05-28,6,0.65
2018-05-28,7,2.08
2018-05-28,8,4.34
2018-05-28,9,6.08
2018-05-28,10,7.43
2018-05-28,11,8.21
2018-05-28,12,8.44
2018-05-28,13,7.99
2018-05-28,14,7.34
2018-05-28,15,5.94
2018-05-28,16,4.32
2018-05-28,17,2.57
2018-05-28,18,1.01
2018-05-28,19,0.22
2018-05-28,20,0.02
2018-05-28,21,   
2018-05-28,22,   
2018-05-28,23,   
2018-05-29,0,   
2018-05-29,1,   
2018-05-29,2,   
2018-05-29,3,   
2018-05-29,4,   
2018-05-29,5,0.02
2018-05-29,6,0.31
2018-05-29,7,1.22
2018-05-29,8,1.47
2018-05-29,9,2.01
2018-05-29,10,3.84
2018-05-29,11,4.03
2018-05-29,12,5.1
2018-05-29,13,5.48
2018-05-29,14,4.38
2018-05-29,15,3.01
2018-05-29,16,2.52
2018-05-29,17,1.26
2018-05-29,18,0.37
2018-05-29,19,0
2018-05-29,20,   
2018-05-29,21,   
2018-05-29,22,   
2018-05-29,23,   
2018-05-30,0,   
2018-05-30,1,   
2018-05-30,2,   
2018-05-30,3,   
2018-05-30,4,   
2018-05-30,5,0
2018-05-30,6,0.18
2018-05-30,7,1.01
2018-05-30,8,2.77
2018-05-30,9,3.7
2018-05-30,10,5.34
2018-05-30,11,6.82
2018-05-30,12,7.94
2018-05-30,13,7.48
2018-05-30,14,6.95
2018-05-30,15,6.73
2018-05-30,16,5.01
2018-05-30,17,2.93
2018-05-30,18,0.98
2018-05-30,19,0.16
2018-05-30,20,0.01
2018-05-30,21,   
2018-05-30,22,   
2018-05-30,23,   
2018-05-31,0,   
2018-05-31,1,   
2018-05-31,2,   
2018-05-31,3,   
2018-05-31,4,   
2018-05-31,5,0.06
2018-05-31,6,0.67
2018-05-31,7,2.17
2018-05-31,8,4.35
2018-05-31,9,6.18
2018-05-31,10,7.48
2018-05-31,11,8.18
2018-05-31,12,8.38
2018-05-31,13,8.21
2018-05-31,14,7.57
2018-05-31,15,6.18
2018-05-31,16,4.52
2018-05-31,17,2.45
2018-05-31,18,0.88
2018-05-31,19,0.1
2018-05-31,20,   
2018-05-31,21,   
2018-05-31,22,   
2018-05-31,23,   
2018-06-01,0,   
2018-06-01,1,   
2018-06-01,2,   
2018-06-01,3,   
2018-06-01,4,   
2018-06-01,5,0.06
2018-06-01,6,0.65
2018-06-01,7,2.12
2018-06-01,8,4.24
2018-06-01,9,5.38
2018-06-01,10,5.43
2018-06-01,11,5.89
2018-06-01,12,6.03
2018-06-01,13,5.84
2018-06-01,14,5.39
2018-06-01,15,4.55
2018-06-01,16,4.43
2018-06-01,17,2.79
2018-06-01,18,0.96
2018-06-01,19,0.17
2018-06-01,20,0
2018-06-01,21,   
2018-06-01,22,   
2018-06-01,23,   
2018-06-02,0,   
2018-06-02,1,   
2018-06-02,2,   
2018-06-02,3,   
2018-06-02,4,   
2018-06-02,5,0.05
2018-06-02,6,0.62
2018-06-02,7,2.11
2018-06-02,8,4.25
2018-06-02,9,6.11
2018-06-02,10,7.38
2018-06-02,11,7.98
2018-06-02,12,8.37
2018-06-02,13,8.23
2018-06-02,14,7.7
2018-06-02,15,6.53
2018-06-02,16,4.92
2018-06-02,17,2.97
2018-06-02,18,0.98
2018-06-02,19,0.08
2018-06-02,20,   
2018-06-02,21,   
2018-06-02,22,   
2018-06-02,23,   
2018-06-03,0,   
2018-06-03,1,   
2018-06-03,2,   
2018-06-03,3,   
2018-06-03,4,   
2018-06-03,5,0.09
2018-06-03,6,0.88
2018-06-03,7,2.05
2018-06-03,8,4.47
2018-06-03,9,5.56
2018-06-03,10,7.04
2018-06-03,11,7.54
2018-06-03,12,7.71
2018-06-03,13,7.72
2018-06-03,14,7.55
2018-06-03,15,6.39
2018-06-03,16,4.84
2018-06-03,17,2.85
2018-06-03,18,0.92
2018-06-03,19,0.16
2018-06-03,20,0.02
2018-06-03,21,   
2018-06-03,22,   
2018-06-03,23,   
2018-06-04,0,   
2018-06-04,1,   
2018-06-04,2,   
2018-06-04,3,   
2018-06-04,4,   
2018-06-04,5,0.04
2018-06-04,6,0.78
2018-06-04,7,2.15
2018-06-04,8,3.42
2018-06-04,9,5.83
